date,date_time,estacion,river,data_model,alcalinidad_total_mg_ca_co3_l,clorofila_a_mg_l,conductividad_m_s_cm,fosfato_ortofosfato_mg_po4_p_l,fosforo_total_mg_p_l,ion_nitrito_mg_no2_n_l,nitrato_mg_no3_n_l,nitrogeno_amoniacal_amonio_mg_nh4_n_l,nitrogeno_total_mg_n_l,oxigeno_disuelto_mg_l,potencial_de_hidrogeno_p_h_sin_unid,solidos_suspendidos_totales_mg_l,temperatura_o_c,turbidez_ntu
2008-01-08,2008-01-08T00:00:00Z,RC60,Cuareim,Test,84,NA,193.5,NA,NA,0.096,0.9,0.11,5.7,8.05,7.1,16,30.9,3.1
2008-01-09,2008-01-09T00:00:00Z,RC35,Cuareim,Test,80,NA,154.7,NA,42,NA,NA,NA,NA,7.3,6.71,23,32,3
2008-01-09,2008-01-09T00:00:00Z,RC40,Cuareim,Test,79,NA,155.8,NA,5,NA,0.067,0.19,NA,5.94,6.27,120,32.2,37
2008-02-26,2008-02-26T00:00:00Z,RC35,Cuareim,Test,85,NA,185,NA,NA,0.007,0.31,0.049,0.65,7.24,8.22,NA,28,3.8
2008-02-26,2008-02-26T00:00:00Z,RC40,Cuareim,Test,110,NA,241,41,12,NA,0.29,0.028,0.8,5.39,7.85,NA,28.7,5.1
2008-02-27,2008-02-27T00:00:00Z,RC60,Cuareim,Test,110,NA,210.5,NA,51,NA,0.35,0.053,0.73,7.7,7.53,16,28.4,6.4
2008-05-27,2008-05-27T00:00:00Z,RC35,Cuareim,Test,68,NA,50.1,NA,38,0.01,0.17,0.059,NA,7.79,6.23,NA,15.6,11
2008-09-02,2008-09-02T00:00:00Z,RC40,Cuareim,Test,29,NA,58.6,NA,34,0.018,0.69,0.061,NA,8.78,6.48,NA,16.9,6
2008-09-02,2008-09-02T00:00:00Z,RC60,Cuareim,Test,47,NA,69.2,NA,48,NA,0.07,NA,NA,8.72,6.71,NA,17.1,3.1
2008-09-03,2008-09-03T00:00:00Z,RC35,Cuareim,Test,30,NA,58.8,NA,3,0.016,0.98,NA,NA,8.46,6.49,NA,17.5,5.2
2008-12-02,2008-12-02T00:00:00Z,RC60,Cuareim,Test,77,NA,166.4,NA,49,NA,1.5,NA,NA,8.11,7.92,NA,24.1,8.4
2008-12-03,2008-12-03T00:00:00Z,RC35,Cuareim,Test,56,NA,132.8,NA,31,NA,1.3,NA,NA,8.45,7.6,NA,25.6,7
2008-12-03,2008-12-03T00:00:00Z,RC40,Cuareim,Test,61,NA,144,NA,83,0.025,3.1,0.023,NA,8.39,7.64,NA,25.1,6.8
2009-02-03,2009-02-03T00:00:00Z,RC60,Cuareim,Test,69,NA,160.5,NA,71,0.032,1.3,0.074,NA,7.81,7.26,20,25.1,25
2009-02-04,2009-02-04T00:00:00Z,RC35,Cuareim,Test,83,NA,208.8,NA,11,0.006,NA,NA,NA,9.52,8.05,NA,29.1,6
2009-02-04,2009-02-04T00:00:00Z,RC40,Cuareim,Test,83,NA,207.7,26,11,0.058,0.23,0.18,NA,6.95,7.31,NA,28.3,3.9
2009-05-05,2009-05-05T00:00:00Z,RC20,Cuareim,Test,71,NA,229.7,NA,NA,NA,0.06,NA,0.34,8.83,6.59,NA,20.8,6.4
2009-05-05,2009-05-05T00:00:00Z,RC35,Cuareim,Test,70,NA,157.7,NA,NA,NA,0.08,0.028,0.33,7.82,7.05,NA,19.7,8.3
2009-05-06,2009-05-06T00:00:00Z,RC40,Cuareim,Test,75,NA,171.9,NA,11,0.059,0.85,0.17,1.44,7.42,7.31,NA,19.8,4.4
2009-05-06,2009-05-06T00:00:00Z,RC60,Cuareim,Test,103,0.15,191.1,NA,NA,NA,0.08,NA,0.46,9.01,7.73,NA,18.6,5.3
2009-09-01,2009-09-01T00:00:00Z,RC40,Cuareim,Test,81,0.28,142.1,42,11,NA,0.18,0.036,NA,7.32,7.21,7,22.1,4.1
2009-09-01,2009-09-01T00:00:00Z,RC60,Cuareim,Test,81,0.24,168.1,NA,19,NA,0.07,0.061,NA,7.79,7.99,8,21.7,4.2
2010-03-23,2010-03-23T00:00:00Z,RC35,Cuareim,Test,58,0.5,123.5,NA,NA,NA,NA,NA,0.36,6.59,7.67,10,24.4,10
2010-03-23,2010-03-23T00:00:00Z,RC40,Cuareim,Test,63,NA,144.9,47,95,0.031,NA,0.14,0.99,5.58,7.31,13,26.3,14
2010-03-24,2010-03-24T00:00:00Z,RC20,Cuareim,Test,55,0.7,117.2,NA,NA,NA,NA,NA,0.35,6.62,7.81,60,24.7,28
2010-03-24,2010-03-24T00:00:00Z,RC60,Cuareim,Test,63,2.9,129.1,3,93,NA,NA,NA,0.68,8.05,7.51,130,23.1,60
2010-05-25,2010-05-25T00:00:00Z,RC40,Cuareim,Test,27,3.9,53.2,422,161,0.009,0.16,0.021,NA,7.44,6.82,65,17.7,50
2010-05-25,2010-05-25T00:00:00Z,RC60,Cuareim,Test,32,2,59.4,422,213,NA,0.075,0.033,NA,6.6,7.13,140,19.8,80
2010-05-26,2010-05-26T00:00:00Z,RC20,Cuareim,Test,22,3.8,38.1,NA,109,NA,0.089,NA,NA,6.5,6.63,50,16.7,37
2010-05-26,2010-05-26T00:00:00Z,RC35,Cuareim,Test,21,0.5,37.1,NA,37,NA,0.07,NA,NA,6.2,6.65,91,17,50
2010-07-27,2010-07-27T00:00:00Z,RC40,Cuareim,Test,12,NA,25.1,NA,148,NA,0.233,NA,0.49,8.36,6.31,20,13.1,65
2010-07-27,2010-07-27T00:00:00Z,RC60,Cuareim,Test,25,1,49.7,NA,158,NA,0.278,NA,0.71,8.56,7.39,85,10.3,90
2010-07-28,2010-07-28T00:00:00Z,RC20,Cuareim,Test,21,0.1,42.4,NA,57,NA,0.287,NA,0.62,7.78,7.05,15,11.2,55
2010-07-28,2010-07-28T00:00:00Z,RC35,Cuareim,Test,16,NA,38.8,NA,NA,NA,0.289,NA,0.62,8.12,7.01,31,10.9,55
2010-10-05,2010-10-05T00:00:00Z,RC40,Cuareim,Test,48,15.5,107.6,NA,86,NA,0.25,0.097,0.88,6.36,7.13,10,20.8,16
2010-10-05,2010-10-05T00:00:00Z,RC60,Cuareim,Test,50,10.2,114.5,NA,694,NA,0.16,NA,0.67,8.75,7.3,17,19.2,21
2010-10-06,2010-10-06T00:00:00Z,RC20,Cuareim,Test,49,0.7,105.1,NA,112,0.011,NA,NA,0.34,7.55,7.08,16,19,13
2010-10-06,2010-10-06T00:00:00Z,RC35,Cuareim,Test,54,1,103.6,NA,117,NA,NA,NA,0.4,8.32,6.9,16,18.6,15
2010-11-23,2010-11-23T00:00:00Z,RC40,Cuareim,Test,80,19.8,174.3,NA,796,NA,NA,NA,0.61,6.09,8.77,NA,25.1,3.4
2010-11-23,2010-11-23T00:00:00Z,RC60,Cuareim,Test,120,3,239.1,NA,642,NA,NA,0.028,0.74,7.13,8.24,5,24.1,5.3
2010-11-24,2010-11-24T00:00:00Z,RC20,Cuareim,Test,77,8.9,170.5,NA,NA,0.015,0.13,0.028,0.71,7.09,8.12,NA,23.1,3.8
2010-11-24,2010-11-24T00:00:00Z,RC35,Cuareim,Test,77,8.1,175.1,NA,60,NA,NA,NA,0.49,5.21,7.45,NA,23.4,5.1
2011-03-01,2011-03-01T00:00:00Z,RC40,Cuareim,Test,42,NA,105.7,46,11,0.024,0.69,0.088,1.28,7.63,6.82,48,25.7,30
2011-03-01,2011-03-01T00:00:00Z,RC60,Cuareim,Test,58,8.6,108.3,2,53,NA,0.23,NA,0.77,5.7,7.48,30,24.9,23
2011-03-02,2011-03-02T00:00:00Z,RC20,Cuareim,Test,56,7.4,130.9,23,28,NA,0.071,NA,0.44,6.22,6.43,8,23.5,12
2011-03-02,2011-03-02T00:00:00Z,RC35,Cuareim,Test,46,0.7,109.1,2,4,NA,0.39,NA,0.85,6.59,6.85,13,25,18
2011-06-21,2011-06-21T00:00:00Z,RC40,Cuareim,Test,37,0.4,73.5,177,42,0.006,0.15,NA,1.57,7.46,6.5,350,18.3,310
2011-06-21,2011-06-21T00:00:00Z,RC60,Cuareim,Test,36,NA,74.3,177,3,NA,0.17,NA,0.88,7.76,6.29,94,18.3,100
2011-06-22,2011-06-22T00:00:00Z,RC20,Cuareim,Test,25,1.5,59.2,133,317,NA,NA,0.023,1.07,8.22,6.24,110,15.9,85
2011-06-22,2011-06-22T00:00:00Z,RC35,Cuareim,Test,27,0.1,61.5,142,346,NA,NA,NA,0.87,8.2,6.81,95,16.9,95
2011-12-20,2011-12-20T00:00:00Z,RC40,Cuareim,Test,67,9.8,148.7,32.6,195,NA,NA,0.08,0.49,7.08,8.54,NA,26.7,10.3
2011-12-20,2011-12-20T00:00:00Z,RC60,Cuareim,Test,130,3.1,237.4,35.2,231,NA,NA,0.15,0.58,5.6,8.31,NA,26.8,2.4
2011-12-21,2011-12-21T00:00:00Z,RC20,Cuareim,Test,64,1.2,154.6,NA,183,NA,NA,NA,0.22,6.11,7.84,NA,26,8.1
2011-12-21,2011-12-21T00:00:00Z,RC35,Cuareim,Test,65,1,133.7,15.9,182,NA,NA,0.05,0.36,6.36,8.21,NA,25.9,6.2
2012-02-14,2012-02-14T00:00:00Z,RC40,Cuareim,Test,180,23.7,185.4,65,273,NA,NA,NA,0.98,5.8,9.17,6.9,30.8,4.8
2012-02-14,2012-02-14T00:00:00Z,RC60,Cuareim,Test,160,16.3,197.2,NA,183,NA,NA,NA,0.74,8.48,8.34,NA,28.3,5.4
2012-02-15,2012-02-15T00:00:00Z,RC20,Cuareim,Test,82,1.5,172.7,NA,198,NA,NA,NA,0.4,7.41,8.26,NA,27.8,2.7
2012-02-15,2012-02-15T00:00:00Z,RC35,Cuareim,Test,79,1.8,160.1,NA,187,NA,NA,NA,0.44,4.93,7.69,NA,27.9,2.4
2012-04-10,2012-04-10T00:00:00Z,RC40,Cuareim,Test,52.8,3.1,141.1,273,385,0.08,0.7,NA,1.29,6.64,6.77,150,22.4,150
2012-04-10,2012-04-10T00:00:00Z,RC60,Cuareim,Test,77.7,1,161.4,238,83,NA,NA,0.03,0.43,7.69,6.42,NA,23.6,11
2012-04-11,2012-04-11T00:00:00Z,RC20,Cuareim,Test,49.2,1.9,111.2,28,82,0.06,0.36,NA,0.65,6.13,6.47,24.5,21.5,29
2012-04-11,2012-04-11T00:00:00Z,RC35,Cuareim,Test,51.2,1.8,104.4,8,142,0.05,0.15,NA,0.45,6.58,6.51,148,21.7,54
2012-05-30,2012-05-30T12:00:00Z,RC20,Cuareim,Test,63,0.9,128.9,52,6,NA,NA,NA,0.36,4.79,6.1,6.4,19,6.5
2012-05-30,2012-05-30T12:00:00Z,RC35,Cuareim,Test,64,5.9,132.9,NA,31,NA,NA,0.04,0.4,8.87,6.13,NA,19.5,5.9
2012-05-30,2012-05-30T12:00:00Z,RC40,Cuareim,Test,70,1.9,155.3,12,12,0.048,0.55,0.19,1.28,5.31,6.24,5.6,20.7,5.9
2012-05-30,2012-05-30T12:00:00Z,RC60,Cuareim,Test,86,1.5,149.5,NA,2,NA,NA,NA,0.39,8.59,7.41,NA,20.9,7.2
2012-07-24,2012-07-24T00:00:00Z,RC40,Cuareim,Test,46,2.5,88.1,78,97,0.018,0.32,0.16,0.98,8.18,7.31,6.8,14.5,23
2012-07-24,2012-07-24T00:00:00Z,RC50,Cuareim,Test,45,1.2,103.5,NA,92,NA,0.36,NA,0.64,9.89,8.08,5.6,15.3,17
2012-07-24,2012-07-24T00:00:00Z,RC60,Cuareim,Test,64,0.6,131.6,36,61,NA,0.24,NA,0.64,9.6,7.69,8.8,14,19
2012-07-25,2012-07-25T00:00:00Z,RC10,Cuareim,Test,34,0.4,60.1,NA,NA,NA,0.11,NA,0.38,8.17,7.21,NA,11.4,21
2012-07-25,2012-07-25T00:00:00Z,RC20,Cuareim,Test,42,NA,71.7,27,78,NA,0.09,NA,0.38,8.15,7.38,7.6,11.1,21
2012-07-25,2012-07-25T00:00:00Z,RC35,Cuareim,Test,45,0.4,75.9,18,41,0.01,0.12,0.11,0.49,9.19,7.7,NA,12.4,15
2012-10-23,2012-10-23T00:00:00Z,RC50,Cuareim,Test,28,1.3,64.4,21,67,0.006,0.19,NA,0.89,6,5.92,49,21.1,55
2012-10-23,2012-10-23T00:00:00Z,RC60,Cuareim,Test,38,1.5,84.8,52,12,0.006,0.19,NA,1.11,7.74,7.11,140,22.1,150
2012-10-24,2012-10-24T00:00:00Z,RC35,Cuareim,Test,38,1.3,83.5,18,59,NA,0.17,NA,0.67,6.46,6.91,27,20.9,38
2012-10-24,2012-10-24T00:00:00Z,RC40,Cuareim,Test,32,1.5,77,NA,71,0.008,0.25,0.018,0.92,5.67,6.89,40,21.6,55
2012-10-25,2012-10-25T00:00:00Z,RC10,Cuareim,Test,27,2.8,56.7,NA,NA,NA,0.22,NA,0.48,5.23,6.79,6,19.6,15
2012-10-25,2012-10-25T00:00:00Z,RC20,Cuareim,Test,40,1.3,83.2,18,52,0.005,0.15,NA,0.56,6.34,6.73,21,20.4,27
2012-12-19,2012-12-19T12:00:00Z,RC10,Cuareim,Test,29,1.2,70.5,NA,NA,NA,0.11,0.04,0.39,4.68,6.84,4,25.4,6.8
2012-12-19,2012-12-19T12:00:00Z,RC20,Cuareim,Test,38,1.6,86.7,NA,NA,NA,0.24,0.02,0.5,6.07,8.16,7.5,25.6,9.6
2012-12-19,2012-12-19T12:00:00Z,RC35,Cuareim,Test,37,NA,88.7,255,NA,NA,NA,0.03,0.59,6.75,7.27,17.2,25,21
2012-12-19,2012-12-19T12:00:00Z,RC40,Cuareim,Test,37,0.7,89.6,369,845,NA,0.38,0.09,0.73,6.34,7.36,5.2,25.4,16
2012-12-19,2012-12-19T12:00:00Z,RC50,Cuareim,Test,39,1.5,85.6,317,877,NA,0.4,0.03,0.72,6.51,7.11,6,26,17
2012-12-19,2012-12-19T12:00:00Z,RC60,Cuareim,Test,37,1.8,95.3,4,903,NA,0.33,0.03,0.73,6.62,7.23,23.6,26.3,28
2013-03-12,2013-03-12T00:00:00Z,RC10,Cuareim,Test,46.1,1.2,99.2,926,606,NA,NA,0.045,0.45,5.01,6.93,9.5,25.3,10
2013-03-12,2013-03-12T00:00:00Z,RC20,Cuareim,Test,21.2,0.6,47.6,192,106,NA,0.18,0.016,0.64,6.58,6.96,192,22.9,200
2013-03-12,2013-03-12T00:00:00Z,RC35,Cuareim,Test,29.6,0.8,65.3,231,885,NA,0.18,0.016,0.72,5.7,7.21,49.5,24.2,75
2013-03-13,2013-03-13T00:00:00Z,RC40,Cuareim,Test,17.3,0.8,40.1,64,853,NA,0.12,NA,0.8,5.64,6.63,97,22.4,120
2013-03-13,2013-03-13T00:00:00Z,RC50,Cuareim,Test,37.8,NA,81.1,659,78,NA,0.17,0.031,0.64,6.04,6.95,65,23.6,80
2013-03-13,2013-03-13T00:00:00Z,RC60,Cuareim,Test,27.7,0.5,55.8,707,76,NA,0.084,NA,0.72,4.81,6.7,53,22,60
2013-07-30,2013-07-30T00:00:00Z,RC40,Cuareim,Test,46.3,0.4,77.1,527,134,NA,0.33,0.08,1.77,9.46,7.6,11.8,14.5,14
2013-07-30,2013-07-30T00:00:00Z,RC50,Cuareim,Test,47.7,0.3,79.3,334,912,NA,0.26,NA,1.96,10.05,7.97,5.4,15.4,13
2013-07-30,2013-07-30T00:00:00Z,RC60,Cuareim,Test,58.4,0.4,75.3,299,114,NA,0.2,0.02,1.05,10.31,7.8,6.4,13.9,15
2013-07-31,2013-07-31T00:00:00Z,RC10,Cuareim,Test,31.7,1.2,52.4,159,703,NA,0.17,NA,1.6,10.3,7.64,44.2,14.7,12
2013-07-31,2013-07-31T00:00:00Z,RC20,Cuareim,Test,48.6,0.9,75.2,255,898,NA,0.14,NA,1.8,10.37,7.44,5.4,14.6,8.6
2013-07-31,2013-07-31T00:00:00Z,RC35,Cuareim,Test,48.5,2.1,81.7,273,675,NA,0.17,0.03,1.8,10.42,7.81,7.4,15,11
2014-01-14,2014-01-14T00:00:00Z,RC40,Cuareim,Test,66.6,6.5,152.6,282,453,NA,0.25,NA,0.94,6.75,7.21,9.2,27.6,3.4
2014-01-14,2014-01-14T00:00:00Z,RC60,Cuareim,Test,77.3,1,142,NA,378,NA,0.19,0.08,0.73,6.88,7.45,5.2,26.3,4.5
2014-01-15,2014-01-15T00:00:00Z,RC10,Cuareim,Test,31.7,1.3,83.9,229,229,NA,0.26,NA,0.7,6.49,7.23,3.2,26.2,6.6
2014-01-15,2014-01-15T00:00:00Z,RC20,Cuareim,Test,46.8,1.5,100.4,273,273,NA,0.3,NA,0.68,7.55,7.53,NA,27.1,7.7
2014-01-16,2014-01-16T00:00:00Z,RC35,Cuareim,Test,57.3,4,124.8,518,612,NA,0.13,NA,0.54,8.76,8.07,3.2,28.1,2.3
2014-01-16,2014-01-16T00:00:00Z,RC50,Cuareim,Test,73.2,2.8,116.8,266,266,NA,0.14,0.02,0.89,7.48,7.44,12,28.1,29
2014-03-11,2014-03-11T00:00:00Z,RC3C70,Cuareim,Test,54,NA,102.1,NA,52,NA,NA,0.021,0.23,8.09,8.04,NA,25.4,12
2014-03-11,2014-03-11T00:00:00Z,RC60,Cuareim,Test,46,0.1,91,22,11,NA,0.081,0.022,0.34,7.72,7.89,NA,24.5,13
2014-03-11,2014-03-11T00:00:00Z,RCYU80,Cuareim,Test,130,NA,117.8,19,65,NA,NA,0.023,0.38,7.09,7.79,NA,22.3,7.9
2014-03-12,2014-03-12T00:00:00Z,RC35,Cuareim,Test,39,0.4,78.2,NA,68,NA,NA,NA,0.21,7.88,7.51,NA,25.2,12
2014-03-12,2014-03-12T00:00:00Z,RC40,Cuareim,Test,40,0.7,79.4,25,1,0.005,0.23,0.055,0.37,7.34,7.72,NA,25.2,13
2014-03-12,2014-03-12T00:00:00Z,RC50,Cuareim,Test,41,0.6,80.1,24,1,NA,0.095,0.023,0.22,8.28,7.99,NA,24.8,9.5
2014-03-13,2014-03-13T00:00:00Z,RC10,Cuareim,Test,28,1.5,58.2,18,57,NA,NA,0.048,NA,6.75,7.5,NA,25.1,9.5
2014-03-13,2014-03-13T00:00:00Z,RC20,Cuareim,Test,37,0.6,77.2,29,52,NA,NA,NA,NA,8.07,7.42,NA,26.7,14
2014-05-13,2014-05-13T00:00:00Z,RC3C70,Cuareim,Test,53,NA,96.2,1,13,NA,NA,NA,0.51,8.24,7.48,NA,20.7,12
2014-05-13,2014-05-13T00:00:00Z,RC60,Cuareim,Test,45,NA,77.5,37,93,NA,0.094,0.015,0.74,8.5,7.54,13,19.1,22
2014-05-13,2014-05-13T00:00:00Z,RCYU80,Cuareim,Test,140,NA,219.8,96,57,NA,0.1,0.018,0.74,7.89,7.83,NA,18.2,10
2014-05-14,2014-05-14T00:00:00Z,RC10,Cuareim,Test,30,0.3,58.6,NA,55,NA,NA,0.052,0.48,8.27,7.82,NA,18.4,15
2014-05-14,2014-05-14T00:00:00Z,RC20,Cuareim,Test,42,0.1,74.1,23,79,NA,NA,0.039,0.38,8.89,7.57,NA,19.4,13
2014-05-14,2014-05-14T00:00:00Z,RC40,Cuareim,Test,41,0.1,75.3,25,79,NA,NA,0.064,0.64,7.1,7.52,NA,19.7,16
2014-05-15,2014-05-15T00:00:00Z,RC35,Cuareim,Test,45,0.4,76.8,NA,83,NA,0.064,0.036,0.31,8.72,7.27,NA,19.2,16
2014-05-15,2014-05-15T00:00:00Z,RC50,Cuareim,Test,44,0.6,76.9,19,58,NA,0.11,NA,0.46,8.94,7.77,NA,19.8,14
2014-06-24,2014-06-24T00:00:00Z,RC10,Cuareim,Test,31.9,NA,68.5,18,101,NA,0.1,NA,0.23,9.22,7.35,4.2,14.2,17.4
2014-06-24,2014-06-24T00:00:00Z,RC20,Cuareim,Test,42.9,NA,67.4,22,944,NA,0.09,NA,NA,9.74,7.53,9,13.5,15.7
2014-06-24,2014-06-24T00:00:00Z,RC35,Cuareim,Test,43.7,0.3,68.2,39,114,NA,0.13,NA,0.29,9.19,7.48,7,15.5,16.7
2014-06-25,2014-06-25T00:00:00Z,RC3C70,Cuareim,Test,135,NA,192.2,122,108,NA,0.15,NA,0.6,9.16,7.51,8.8,14.6,13.4
2014-06-25,2014-06-25T00:00:00Z,RC60,Cuareim,Test,44.4,NA,71.1,154,796,NA,0.16,NA,0.73,9.67,7.67,50.7,14.6,70.6
2014-06-25,2014-06-25T00:00:00Z,RCYU80,Cuareim,Test,54.6,NA,86.9,64,923,NA,0.077,NA,0.25,9.56,7.71,6,15.5,12
2014-06-26,2014-06-26T00:00:00Z,RC40,Cuareim,Test,44.1,NA,73.4,185,11,NA,0.28,NA,0.52,9.28,7.36,NA,14.8,14.8
2014-06-26,2014-06-26T00:00:00Z,RC50,Cuareim,Test,48.7,NA,80.1,105,114,NA,0.2,NA,0.45,9.69,7.41,NA,14.9,18.3
2014-09-16,2014-09-16T00:00:00Z,RC3C70,Cuareim,Test,38,NA,62.9,18,93,NA,0.094,0.07,0.92,8.03,7.77,75,18.7,3.6
2014-09-16,2014-09-16T00:00:00Z,RC60,Cuareim,Test,37,0.3,64.4,35,1,NA,0.14,0.05,0.95,8.25,7.73,54,17.4,40
2014-09-16,2014-09-16T00:00:00Z,RCYU80,Cuareim,Test,76,NA,125.4,45,1,NA,0.14,0.05,0.99,7.88,7.62,24,17.5,26
2014-09-17,2014-09-17T00:00:00Z,RC10,Cuareim,Test,22,0.7,37.3,NA,74,NA,0.14,NA,0.59,8.73,7.52,NA,16.6,21
2014-09-17,2014-09-17T00:00:00Z,RC20,Cuareim,Test,29,0.4,50.3,NA,92,NA,0.1,NA,0.59,8.82,7.33,13,17.5,22
2014-09-17,2014-09-17T00:00:00Z,RC35,Cuareim,Test,31,NA,51.5,37,93,NA,0.11,NA,0.65,8.72,7.65,26,17.9,21
2014-09-18,2014-09-18T00:00:00Z,RC40,Cuareim,Test,29,0.4,51.1,27,86,NA,0.12,NA,0.59,8.84,7.54,13,17.3,23
2014-09-18,2014-09-18T00:00:00Z,RC50,Cuareim,Test,32,0.3,55.7,3,9,NA,0.13,NA,0.66,8.83,7.47,15,17.5,26
2014-11-11,2014-11-11T00:00:00Z,RC3C70,Cuareim,Test,110,NA,208.3,265,439,NA,0.12,NA,0.78,6.57,7.74,NA,24.2,9.4
2014-11-11,2014-11-11T00:00:00Z,RC60,Cuareim,Test,49,0.4,98.6,141,316,NA,0.17,NA,0.68,7.28,7.65,14,26.1,15
2014-11-11,2014-11-11T00:00:00Z,RCYU80,Cuareim,Test,58,NA,113,84,264,NA,NA,NA,0.51,7.27,7.89,NA,26.2,9.2
2014-11-12,2014-11-12T00:00:00Z,RC10,Cuareim,Test,33,0.1,63.7,63,448,NA,0.059,NA,0.64,7.52,7.43,15,24.2,12
2014-11-12,2014-11-12T00:00:00Z,RC20,Cuareim,Test,39,1,85,95,641,NA,0.062,NA,0.71,7.61,7.5,25,25.5,10
2014-11-13,2014-11-13T00:00:00Z,RC35,Cuareim,Test,34,0.7,79.6,213,286,NA,0.11,NA,0.79,7.51,7.44,16,24.7,17
2014-11-13,2014-11-13T00:00:00Z,RC40,Cuareim,Test,34,0.7,87.5,85,251,NA,0.36,NA,1.12,7.09,7.46,14,24.6,13
2014-11-13,2014-11-13T00:00:00Z,RC50,Cuareim,Test,36,3.9,89.4,83,533,NA,0.16,NA,0.9,8.15,7.84,NA,25,12
2015-01-13,2015-01-13T12:00:00Z,RC10,Cuareim,Test,24,0.3,52.7,NA,NA,NA,NA,NA,0.88,6.43,7.49,NA,25.8,20
2015-01-13,2015-01-13T12:00:00Z,RC20,Cuareim,Test,31,0.3,67.9,NA,49,NA,NA,0.019,0.88,6.39,7.13,16,26.6,25
2015-01-13,2015-01-13T12:00:00Z,RC35,Cuareim,Test,30,NA,63.7,NA,89,NA,NA,0.076,0.95,6.41,7.5,16,26.7,24
2015-01-13,2015-01-13T12:00:00Z,RC3C70,Cuareim,Test,48,NA,87.9,NA,57,NA,NA,0.017,1.18,6.14,7.49,11,26,18
2015-01-13,2015-01-13T12:00:00Z,RC40,Cuareim,Test,44,0.1,77.6,NA,46,NA,NA,0.019,1,7.07,7.4,29,25.4,22
2015-01-13,2015-01-13T12:00:00Z,RC50,Cuareim,Test,37,0.1,68.6,NA,5,NA,0.074,0.026,1.09,6.64,7.32,16,25.6,24
2015-01-13,2015-01-13T12:00:00Z,RC60,Cuareim,Test,31,0.7,50,NA,67,NA,NA,0.042,1.43,6.04,6.94,11,23.8,38
2015-01-13,2015-01-13T12:00:00Z,RCYU80,Cuareim,Test,54,NA,99.3,47,93,NA,0.064,0.044,1.38,5.21,7.2,31,26.1,32
2015-05-12,2015-05-12T00:00:00Z,RC3C70,Cuareim,Test,53,NA,112.9,25,8,NA,0.13,NA,0.67,7.3,8.11,NA,18,8.3
2015-05-12,2015-05-12T00:00:00Z,RC60,Cuareim,Test,53,0.6,97.5,27,77,NA,0.31,NA,0.72,8.13,7.88,NA,17.3,13
2015-05-12,2015-05-12T00:00:00Z,RCYU80,Cuareim,Test,180,NA,267.5,26,9,NA,0.22,NA,0.66,7.54,7.99,9.3,15.8,6.1
2015-05-13,2015-05-13T00:00:00Z,RC10,Cuareim,Test,35,5.6,62.4,NA,53,NA,0.25,0.016,0.61,7.75,7.62,NA,14.7,11
2015-05-13,2015-05-13T00:00:00Z,RC20,Cuareim,Test,44,1.3,81.1,NA,57,NA,0.26,0.013,0.59,7.57,7.85,NA,18.8,12
2015-05-13,2015-05-13T00:00:00Z,RC35,Cuareim,Test,45,0.3,83,NA,54,NA,0.22,0.031,0.61,7.5,7.79,NA,19.1,11
2015-05-14,2015-05-14T00:00:00Z,RC40,Cuareim,Test,47,0.7,87.8,49,94,NA,0.51,NA,0.92,7.36,7.52,NA,18.4,13
2015-05-14,2015-05-14T00:00:00Z,RC50,Cuareim,Test,51,0.4,92,25,71,NA,0.33,NA,0.67,8.29,7.62,NA,18,11
2015-07-14,2015-07-14T00:00:00Z,RC3C70,Cuareim,Test,120,NA,178.8,31,93,NA,0.13,0.022,0.47,9.21,7.85,44,14.9,18
2015-07-14,2015-07-14T00:00:00Z,RC60,Cuareim,Test,39,1.2,66.6,18,890,NA,0.7,0.024,0.71,9.3,7.76,92,16.2,38
2015-07-14,2015-07-14T00:00:00Z,RCYU80,Cuareim,Test,274,NA,46.2,63,75,NA,NA,0.015,0.6,8.91,7.98,41,16,32
2015-07-15,2015-07-15T00:00:00Z,RC10,Cuareim,Test,23,0.2,40.5,NA,50,NA,NA,NA,0.38,9.64,7.69,12,13.9,20
2015-07-15,2015-07-15T00:00:00Z,RC20,Cuareim,Test,30,NA,47.2,NA,56,NA,NA,0.015,0.35,9.91,8.16,23,14.3,25
2015-07-15,2015-07-15T00:00:00Z,RC35,Cuareim,Test,30,0.6,49.3,NA,57,NA,0.77,0.022,0.37,9.68,7.42,16,15.4,24
2015-07-16,2015-07-16T00:00:00Z,RC40,Cuareim,Test,29,0.2,47.6,37,77,NA,0.095,0.029,0.58,10.09,7.06,12,13.7,22
2015-07-16,2015-07-16T00:00:00Z,RC50,Cuareim,Test,35,0.5,58.3,NA,65,NA,0.094,0.013,0.59,9.88,6.83,19,14.4,24
2015-09-22,2015-09-22T12:00:00Z,RC3C70,Cuareim,Test,57,NA,108.7,NA,91,0.009,0.18,0.033,1.12,7.75,7.89,77,20.7,27
2015-09-22,2015-09-22T12:00:00Z,RC60,Cuareim,Test,72,1.3,133.5,NA,110,NA,0.11,0.05,0.51,9.04,7.48,47,21.5,24
2015-09-22,2015-09-22T12:00:00Z,RCYU80,Cuareim,Test,120,0.2,101.5,0.004,12,0.009,0.28,0.033,1.1,7.82,7.45,35,19.5,17
